,5
N11830306,1
N11801404,1
14265000022858,1
N11866737,1
N11812324,1
N11820575,1
N11796476,1
701213-40,1
N11801992,1
N11774656,1
N11806179,1
000027445,1
N11808764,1
N11836971,1
N11829210,1
000028175,1
N11807512,1
630253-20,1
3597271-10,1
14265000021066,1
N11844331,1
N11807109,1
N11869806,1
N11829920,1
N11823003,1
N11815418,1
N11848737,1
N11803596,1
N11801003,1
N11796503,1
N11821141,1
N11813545,1
N11852827,1
N11817306,1
N11778848,1
N11815031,1
N11813688,1
N11858434,1
N11829772,1
000027766,1
N11820160,1
N11868738,1
N11815917,1
N11807713,1
N11844498,1
N11794417,1
N11804460,1
N11807826,1
N11809524,1
N11837550,1
N11863197,1
N11834380,1
N11864130,1
N11771922,1
N11821009,1
N11834808,1
N11814907,1
N11806910,1
1307708-40,1
N11856228,1
N11868236,1
N11805834,1
N11824430,1
N11793807,1
N11819760,1
N11855227,1
14265000027139,1
N11833948,1
N11832840,1
N11801049,1
14265000029366,1
N11809940,1
1344659-30,1
N11822016,1
N11795165,1
N11831402,1
N11772866,1
N11796270,1
N11857352,1
N11797407,1
N11840538,1
N11831135,1
4127598-10,1
000028384,1
4858888-10,1
N11803373,1
N11825794,1
N11819296,1
N11852660,1
N11778434,1
N11831116,1
N11815985,1
N11829102,1
N11860380,1
N11810965,1
N11778884,1
N11852555,1
N11833545,1
N11827752,1
N11826432,1
N11827994,1
N11790716,1
N11811933,1
4134536-10,1
N11812228,1
N11816077,1
N11802317,1
N11804153,1
N11818524,1
N11798574,1
N11859925,1
N11856981,1
N11833794,1
N11777600,1
000028472,1
N11801975,1
14265000034150,1
1318619-30,1
N11869843,1
N11809552,1
N11824520,1
N11800672,1
N11793487,1
N11859162,1
N11822453,1
N11808812,1
N11857359,1
N11795470,1
N11812396,1
N11785367,1
N11836164,1
N11833652,1
N11865721,1
N11833049,1
N11855812,1
N11818570,1
5014737-10,1
N11803574,1
4267139-10,1
3215244-20,1
N11795398,1
N11802535,1
N11798502,1
N11821730,1
N11800132,1
N11806809,1
N11825812,1
N11868501,1
N11858760,1
N11822813,1
N11822385,1
N11811462,1
N11812080,1
N11803243,1
N11828238,1
N11859879,1
N11816620,1
N11860418,1
N11810011,1
N11815965,1
N11785420,1
N11804135,1
N11793968,1
N11797455,1
N11831874,1
N11826712,1
N11803287,1
3215203-20,1
N11770712,1
N11860474,1
N11836840,1
N11819121,1
N11857349,1
N11808824,1
N11782619,1
N11795400,1
N11792892,1
N11811025,1
N11857994,1
14265000024789,1
N11798049,1
N11860769,1
N11857967,1
N11801047,1
N11861709,1
N11845261,1
N11812834,1
N11818245,1
N11809774,1
N11774206,1
N11800957,1
N11856284,1
N11826599,1
N11868419,1
000028681,1
658229-20,1
N11866766,1
1585995-30,1
N11858676,1
N11847547,1
N11857955,1
N11838163,1
N11824778,1
420725-10,1
N11857935,1
N11810969,1
N11859135,1
3438177-10,1
N11811000,1
N11812265,1
N11774636,1
N11835872,1
N11869073,1
N11802468,1
N11855284,1
N11807046,1
N11803420,1
N11828064,1
N11810172,1
N11868696,1
N11809341,1
N11835588,1
N11798089,1
N11800517,1
N11812381,1
N11797591,1
3288712-10,1
N11811268,1
N11861878,1
3111641-20,1
N11825753,1
N11813558,1
611569-20,1
N11807849,1
000027365,1
N11832690,1
635502-20,1
511366-10,1
4314385-10,1
N11833373,1
N11858079,1
N11859147,1
N11852917,1
N11804378,1
N11809288,1
N11772975,1
N11860941,1
1303394-420,1
N11806980,1
N11818180,1
N11770708,1
N11779338,1
N11809784,1
N11801242,1
3607030-10,1
N11803627,1
N11828880,1
N11821213,1
N11821562,1
N11859305,1
N11816177,1
N11810131,1
N11808470,1
N11818031,1
14265000028954,1
N11804043,1
N11829207,1
000027871,1
N11824245,1
14265000030604,1
N11784194,1
N11836001,1
N11836112,1
N11822468,1
N11806169,1
N11809564,1
N11782949,1
N11849005,1
N11822530,1
N11812802,1
14265000018427,1
3604779-10,1
N11866939,1
N11804447,1
N11811119,1
N11834728,1
N11823626,1
N11855595,1
N11826272,1
610180-20,1
N11830020,1
N11826625,1
N11856361,1
N11856531,1
N11815291,1
N11805291,1
N11785378,1
N11803748,1
1565870-30,1
N11794218,1
N11816081,1
14265000023112,1
N11830018,1
N11808145,1
N11845048,1
N11794146,1
N11793277,1
N11815661,1
N11856171,1
N11836702,1
416971-20,1
N11774653,1
N11823002,1
N11807372,1
N11870229,1
000028413,1
1529927-20,1
N11819355,1
N11860555,1
N11858279,1
N11822674,1
N11824740,1
N11806802,1
N11818288,1
14265000033459,1
N11861696,1
N11811475,1
N11849076,1
N11829244,1
N11784562,1
N11801688,1
N11833952,1
N11804571,1
N11824345,1
N11858551,1
N11815610,1
N11844526,1
N11826483,1
N11803446,1
N11798960,1
N11794779,1
N11860974,1
N11775946,1
N11774323,1
N11798190,1
N11804881,1
N11860525,1
N11857753,1
N11841011,1
N11807063,1
N11859436,1
N11801077,1
000028017,1
N11823747,1
N11797878,1
N11834482,1
N11859272,1
N11776862,1
N11830284,1
000028117,1
N11859696,1
N11800856,1
14265000018534,1
N11803147,1
N11811415,1
3438134-10,1
000028258,1
N11800989,1
000027805,1
N11804197,1
N11858984,1
N11813517,1
000028279,1
N11780235,1
N11807548,1
N11803811,1
5014528-10,1
N11797638,1
N11868119,1
000033111,1
N11798420,1
N11856149,1
N11791273,1
N11859602,1
3606046-10,1
N11791301,1
N11860759,1
N11818949,1
N11823603,1
N11823336,1
3444684-10,1
6052939-10,1
N11859343,1
N11856494,1
N11825916,1
N11833122,1
N11823667,1
N11773648,1
N11801211,1
N11825719,1
N11868211,1
N11798702,1
N11834575,1
N11803605,1
N11844903,1
14265000029689,1
N11809091,1
N11805035,1
2414143-40,1
N11807256,1
N11808101,1
N11821473,1
N11810887,1
N11863520,1
N11807879,1
N11799141,1
N11836936,1
N11798601,1
000027645,1
N11868656,1
N11858481,1
3282479-20,1
N11867519,1
N11819086,1
N11831489,1
N11780809,1
N11804225,1
N11859564,1
N11815107,1
N11819314,1
14265000020548,1
N11833621,1
N11828586,1
000027925,1
N11833300,1
N11859112,1
N11798333,1
N11840867,1
N11816641,1
N11822895,1
N11857409,1
N11822822,1
000027859,1
N11819190,1
N11845326,1
N11861778,1
N11851108,1
N11825539,1
N11804440,1
N11802496,1
N11811785,1
N11822548,1
N11819881,1
N11823482,1
3529926-10,1
N11825476,1
N11861918,1
508509-20,1
N11811288,1
N11822189,1
N11856815,1
N11861908,1
N11836932,1
N11812912,1
000028277,1
N11868633,1
000028035,1
N11811444,1
N11826301,1
N11836802,1
N11808343,1
N11819171,1
N11818852,1
N11802945,1
N11792509,1
N11832019,1
N11836597,1
N11808104,1
N11816044,1
N11816132,1
N11844582,1
N11861900,1
N11860645,1
N11829714,1
N11784226,1
N11774376,1
769759-200,1
N11821127,1
N11801005,1
N11814042,1
N11817127,1
N11833088,1
N11793429,1
N11821663,1
N11776288,1
N11817108,1
N11812057,1
N11799581,1
N11815348,1
N11849413,1
N11805112,1
N11781076,1
N11830038,1
N11865004,1
N11836091,1
N11815716,1
N11870172,1
N11798133,1
000028548,1
N11825263,1
N11776832,1
N11792576,1
14265000019524,1
N11806613,1
610023-30,1
N11848989,1
N11820065,1
N11858093,1
N11805805,1
N11834837,1
1690321-20,1
N11864739,1
N11835993,1
N11800070,1
2179112-40,1
N11810929,1
N11807611,1
N11808526,1
N11815410,1
N11807877,1
N11836401,1
N11806394,1
N11832918,1
N11821394,1
N11827311,1
N11786976,1
N11855783,1
N11837105,1
N11820469,1
4282512-10,1
N11798972,1
N11775411,1
N11836287,1
N11828713,1
N11805926,1
N11858190,1
N11797245,1
N11858687,1
N11859657,1
N11861891,1
N11858143,1
N11798198,1
3597349-10,1
N11825800,1
N11849382,1
N11866619,1
N11859161,1
N11819774,1
N11811851,1
N11848557,1
N11806969,1
N11809452,1
N11774425,1
N11800875,1
N11860834,1
N11779824,1
N11822760,1
4222256-10,1
N11777767,1
N11814908,1
N11823123,1
N11799081,1
14265000033145,1
N11807622,1
N11804215,1
N11810664,1
N11845328,1
620708-20,1
N11815462,1
4070168-10,1
N11808803,1
N11806361,1
N11827791,1
N11858159,1
4206066-10,1
N11815948,1
N11807312,1
N11816032,1
N11801623,1
N11786972,1
N11777814,1
709713-140,1
N11793408,1
N11821080,1
N11802805,1
N11800963,1
N11857205,1
N11868825,1
N11811921,1
N11822771,1
N11796704,1
N11825083,1
N11810031,1
N11820776,1
636244-20,1
N11802380,1
N11836487,1
N11833827,1
508101-20,1
N11824461,1
N11779627,1
N11826069,1
N11774718,1
N11808910,1
N11826304,1
N11804394,1
N11826580,1
N11774378,1
N11802696,1
N11826520,1
N11818665,1
14265000034242,1
N11822837,1
N11836184,1
4139063-10,1
N11856356,1
N11840966,1
N11840608,1
N11809283,1
N11831912,1
N11856670,1
N11855261,1
N11787027,1
N11796697,1
N11778871,1
N11812252,1
N11829842,1
N11859482,1
N11830538,1
N11855378,1
N11817428,1
N11822534,1
14265000028863,1
N11803162,1
N11802702,1
N11836368,1
N11836916,1
N11804411,1
N11803865,1
N11809211,1
N11855304,1
610453-20,1
N11777705,1
N11858905,1
14265000025034,1
330504-20,1
N11852549,1
N11780092,1
14265000029150,1
N11807919,1
N11776136,1
N11832660,1
N11798619,1
6280411-10,1
N11828211,1
N11815126,1
N11814692,1
N11795566,1
N11800889,1
N11822951,1
14265000031271,1
N11806254,1
N11860880,1
14265000027204,1
14265000020639,1
N11778754,1
N11795527,1
N11806210,1
N11775419,1
N11790702,1
N11808972,1
14265000021579,1
N11809242,1
N11812025,1
N11773805,1
N11818715,1
14265000020068,1
N11824391,1
N11858788,1
N11865194,1
N11825385,1
N11803641,1
N11830908,1
N11824522,1
N11780228,1
N11859446,1
1305920-20,1
14265000021223,1
N11812822,1
610619-20,1
N11807958,1
N11798394,1
N11822275,1
N11774811,1
1634555-30,1
N11806869,1
N11774387,1
6218327-10,1
N11833576,1
N11804360,1
000032978,1
N11859519,1
N11795000,1
N11816112,1
N11828750,1
N11799621,1
000028531,1
N11808422,1
N11836616,1
N11845359,1
N11835574,1
N11819092,1
N11822535,1
N11814066,1
N11818138,1
N11812306,1
N11818117,1
N11801072,1
N11805898,1
N11824252,1
N11774640,1
N11858631,1
N11798375,1
N11814490,1
000027673,1
N11833512,1
N11782513,1
N11814251,1
N11822175,1
N11840508,1
N11828762,1
N11858494,1
N11781012,1
N11868803,1
N11792539,1
N11812035,1
N11812085,1
N11855715,1
N11803790,1
N11836693,1
N11819279,1
N11835402,1
N11861902,1
N11835497,1
N11792867,1
N11808330,1
N11802623,1
N11813605,1
N11812067,1
N11776845,1
N11819380,1
N11803336,1
N11826926,1
N11776399,1
14265000021355,1
N11829408,1
N11840346,1
N11799244,1
N11831017,1
N11826935,1
N11809389,1
N11819210,1
N11840861,1
N11777651,1
14265000034317,1
N11827629,1
3460081-30,1
000028685,1
N11798366,1
N11775350,1
N11826336,1
N11859881,1
N11809845,1
N11817605,1
N11799966,1
N11821244,1
N11859919,1
N11811650,1
N11794387,1
000027903,1
N11857309,1
N11802347,1
N11782628,1
N11801867,1
N11845320,1
N11868485,1
N11810950,1
N11810958,1
N11819291,1
N11824786,1
769759-160,1
3569657-10,1
N11857488,1
14265000025901,1
N11819226,1
000027867,1
N11811016,1
N11844755,1
N11784509,1
N11866522,1
N11828029,1
N11827072,1
N11822708,1
N11784658,1
000027854,1
N11796285,1
N11797923,1
N11807684,1
N11796274,1
N11852831,1
3336327-30,1
N11857916,1
N11804371,1
N11801644,1
N11855428,1
N11826799,1
N11836534,1
N11826170,1
N11777710,1
N11800902,1
683193-30,1
N11859412,1
N11832445,1
N11779110,1
N11809597,1
000028435,1
N11796459,1
N11836659,1
N11848962,1
N11873502,1
14265000032311,1
14265000027287,1
N11829522,1
N11814308,1
N11856538,1
N11840975,1
N11815863,1
N11779615,1
N11840844,1
2262076-40,1
N11830121,1
N11824869,1
4722583-20,1
N11824421,1
14265000021835,1
N11832661,1
N11844858,1
N11817571,1
610015-20,1
N11803965,1
N11820231,1
N11859422,1
N11821017,1
N11857530,1
1389266-20,1
N11815929,1
N11821822,1
N11811225,1
14265000026420,1
N11861201,1
N11866951,1
N11796385,1
1642049-40,1
N11868474,1
N11803594,1
N11805702,1
N11825892,1
N11777762,1
N11824538,1
N11810651,1
N11859360,1
N11830278,1
N11868440,1
N11831997,1
N11818693,1
N11827016,1
N11832839,1
N11823789,1
N11830414,1
N11814556,1
2611260-30,1
3597336-10,1
602063-20,1
N11826033,1
N11813637,1
N11815957,1
N11822726,1
N11832457,1
000027937,1
N11826911,1
N11805063,1
N11831815,1
14265000019094,1
N11836970,1
N11820822,1
N11870278,1
N11803325,1
N11868765,1
N11803470,1
N11861229,1
N11821680,1
N11870118,1
N11836903,1
N11774824,1
N11801977,1
000027837,1
N11794527,1
N11833548,1
000028031,1
N11782593,1
N11859154,1
N11798506,1
000028377,1
N11806224,1
N11834381,1
N11832499,1
4504137-10,1
N11807463,1
14265000025521,1
N11821149,1
N11822229,1
N11807941,1
N11826202,1
N11795503,1
N11817585,1
N11812412,1
1642047-20,1
5893168-10,1
N11860296,1
14265000026149,1
3627477-10,1
N11861241,1
3251581-10,1
N11833070,1
N11859546,1
N11801773,1
N11822776,1
N11800163,1
N11810168,1
N11830494,1
14265000021652,1
N11797671,1
N11848894,1
N11796464,1
N11868728,1
N11809886,1
N11857660,1
000028471,1
N11861654,1
N11819694,1
N11829503,1
N11802832,1
N11836501,1
1385345-20,1
N11825590,1
N11826785,1
N11806841,1
N11828721,1
14265000023732,1
N11830183,1
N11836222,1
N11834407,1
14265000022676,1
N11808324,1
N11794946,1
N11806815,1
N11868201,1
N11787713,1
N11858612,1
N11868780,1
N11785306,1
1569863-20,1
N11818839,1
276083-40,1
3208620-30,1
N11855779,1
N11777093,1
N11783802,1
N11868609,1
14265000027857,1
N11837082,1
N11798564,1
2636636-20,1
4538943-10,1
N11820985,1
N11826621,1
N11812880,1
N11820023,1
N11860076,1
N11815558,1
N11860663,1
N11822473,1
N11865633,1
3444668-10,1
N11859090,1
N11794995,1
426926-10,1
N11833600,1
N11798922,1
N11802896,1
N11836110,1
N11803952,1
N11858694,1
626282-20,1
N11807705,1
N11799216,1
N11859893,1
N11825790,1
N11855793,1
N11775439,1
N11810796,1
N11808805,1
4120833-10,1
N11836343,1
N11802129,1
14265000018989,1
N11808718,1
N11779313,1
N11800284,1
N11859516,1
N11809998,1
N11803414,1
N11832008,1
N11822542,1
N11815515,1
N11812925,1
N11797898,1
N11829883,1
N11802678,1
N11836706,1
N11807500,1
N11801495,1
N11808044,1
N11832693,1
N11827733,1
N11833729,1
N11827515,1
N11845352,1
N11829581,1
14265000029127,1
14265000026602,1
N11858176,1
N11777753,1
N11798791,1
N11804939,1
N11857484,1
N11816930,1
N11819547,1
4108329-10,1
N11844371,1
N11859400,1
N11795240,1
14265000022411,1
N11804621,1
N11811764,1
N11810989,1
N11824478,1
N11840645,1
N11826563,1
658347-20,1
14265000030117,1
N11814681,1
14265000018914,1
N11822968,1
N11820037,1
5893236-10,1
N11840401,1
N11844644,1
N11785377,1
4053041-10,1
N11833477,1
N11805247,1
N11802663,1
N11831150,1
N11799789,1
6410886-10,1
N11828104,1
N11800450,1
N11778152,1
N11812740,1
N11793432,1
N11775299,1
N11807321,1
N11830479,1
N11830127,1
N11813022,1
000028751,1
N11800416,1
N11848520,1
000028301,1
N11868757,1
000027435,1
N11834508,1
N11804595,1
000028436,1
N11826079,1
N11835634,1
N11828869,1
000032919,1
N11858505,1
N11861367,1
N11855517,1
N11861876,1
2872705-100,1
N11793413,1
N11811167,1
N11829075,1
N11860020,1
N11776836,1
000027621,1
N11778397,1
N11832494,1
N11856484,1
N11806858,1
N11826682,1
N11777834,1
N11825824,1
665150-20,1
N11830522,1
691663-20,1
N11804067,1
N11777657,1
N11812207,1
3609528-10,1
N11783432,1
N11801592,1
N11804079,1
N11844559,1
1297772-30,1
N11859236,1
N11807151,1
N11807492,1
000028367,1
N11798453,1
N11857226,1
N11832609,1
000028690,1
000027986,1
N11802749,1
N11825696,1
000028352,1
000028232,1
N11801734,1
N11808845,1
14265000020399,1
N11826073,1
000027901,1
N11806243,1
N11846390,1
N11829809,1
14265000032261,1
N11804195,1
1658572-20,1
N11867624,1
14265000032600,1
000027894,1
N11792538,1
N11805108,1
N11803266,1
N11856364,1
N11807277,1
N11810108,1
N11844657,1
N11859485,1
512310-10,1
N11804361,1
N11836930,1
N11830402,1
N11856512,1
N11822329,1
N11858088,1
N11783422,1
N11833688,1
N11810162,1
N11819402,1
N11859453,1
N11798508,1
N11814954,1
N11803139,1
635551-20,1
N11774408,1
N11831698,1
N11848616,1
000028098,1
N11800016,1
N11836210,1
N11810843,1
N11797349,1
N11833694,1
14265000027618,1
N11858392,1
N11866274,1
N11795523,1
N11826861,1
N11777363,1
N11808434,1
N11873233,1
N11813901,1
14265000024797,1
N11818903,1
N11803766,1
N11777403,1
N11795626,1
N11836935,1
N11812204,1
N11825707,1
N11813246,1
N11868842,1
N11862167,1
N11860419,1
N11801020,1
N11803850,1
N11815721,1
N11772894,1
N11824224,1
N11804362,1
N11811320,1
1291799-20,1
N11823577,1
N11808769,1
1660029-20,1
N11820618,1
N11807897,1
N11860101,1
N11806133,1
N11834001,1
N11775831,1
N11778772,1
N11807021,1
N11867963,1
N11825818,1
N11805167,1
N11845265,1
N11836310,1
N11807939,1
N11773421,1
3149615-20,1
N11796948,1
N11809281,1
N11836662,1
N11793812,1
N11828392,1
N11797594,1
N11813985,1
N11812772,1
N11860512,1
3529850-10,1
N11783794,1
2259868-20,1
N11859490,1
N11803636,1
N11858541,1
N11833084,1
N11822355,1
N11799138,1
N11829976,1
N11828528,1
14265000024102,1
N11859509,1
N11835184,1
N11836293,1
N11856392,1
N11805796,1
N11780515,1
N11829217,1
N11836635,1
3449177-10,1
608608-20,1
N11815955,1
14265000034259,1
N11814866,1
N11855724,1
N11779150,1
14265000021777,1
000027970,1
4315930-20,1
N11779844,1
N11861426,1
N11806831,1
N11823404,1
N11825073,1
630916-20,1
000027838,1
N11866272,1
N11822094,1
N11828544,1
N11822436,1
4501218-10,1
14265000031099,1
N11817082,1
N11830288,1
N11810818,1
14265000030513,1
N11796881,1
N11807735,1
14265000024375,1
N11848905,1
1294449-20,1
N11826706,1
N11808047,1
N11830108,1
615567-20,1
N11796689,1
N11858218,1
N11849125,1
N11816418,1
N11857639,1
N11794385,1
4188195-10,1
N11814734,1
N11833780,1
N11833320,1
611611-20,1
N11779460,1
N11832355,1
N11829273,1
000027758,1
N11830237,1
N11817590,1
2697909-80,1
N11832722,1
N11828829,1
N11859539,1
000027658,1
N11828176,1
N11806200,1
N11803860,1
N11808403,1
N11782617,1
N11866920,1
N11807765,1
N11836730,1
N11868465,1
6166346-10,1
N11804500,1
000028631,1
N11805650,1
N11849073,1
N11816562,1
748237-20,1
N11779284,1
N11824595,1
N11804196,1
N11826707,1
N11805818,1
N11837071,1
N11835365,1
N11813041,1
N11792552,1
3569660-10,1
N11856791,1
14265000020811,1
N11776911,1
N11775936,1
N11834749,1
N11831836,1
N11804175,1
N11866270,1
N11863196,1
N11820845,1
000028582,1
428413-10,1
14265000025455,1
N11858271,1
N11812492,1
N11801998,1
N11833311,1
N11822915,1
N11855310,1
N11770602,1
N11830273,1
14265000019342,1
N11802605,1
N11822496,1
N11815923,1
N11799559,1
3251274-10,1
5014730-10,1
643186-30,1
N11822115,1
N11818620,1
N11836378,1
N11803245,1
N11812266,1
14265000023310,1
N11778762,1
N11869087,1
N11822692,1
N11805136,1
14265000020878,1
N11808442,1
N11801021,1
N11821458,1
N11811108,1
N11832158,1
3457012-10,1
N11770699,1
N11830045,1
N11803654,1
1467204-30,1
N11795860,1
N11803439,1
14265000026172,1
N11819791,1
N11856186,1
14265000022627,1
N11802824,1
N11822896,1
N11799790,1
N11794250,1
N11861530,1
N11816155,1
N11863055,1
N11822772,1
N11828947,1
N11790728,1
000027799,1
N11860158,1
N11798389,1
N11796929,1
4155157-10,1
N11822482,1
N11861688,1
2495018-90,1
N11784584,1
N11858708,1
N11815350,1
N11771128,1
N11820043,1
14265000034077,1
N11836495,1
14265000020589,1
N11832005,1
N11809911,1
N11807572,1
N11836117,1
14265000032295,1
14265000020555,1
N11859150,1
N11857707,1
N11861951,1
N11807871,1
N11832281,1
N11779411,1
N11860737,1
N11782755,1
864564-30,1
N11815803,1
N11811036,1
N11806244,1
N11819267,1
N11844668,1
N11862643,1
10701338-10,1
14265000022668,1
N11777365,1
N11816947,1
N11838776,1
N11856811,1
N11800704,1
N11823754,1
14265000028400,1
N11814406,1
1788889-30,1
N11802563,1
N11819758,1
3449190-10,1
N11808326,1
3597328-10,1
N11836833,1
N11779499,1
N11795633,1
N11822728,1
N11792472,1
N11772872,1
N11815438,1
000027797,1
N11825644,1
N11848937,1
N11818674,1
N11793426,1
N11806431,1
N11784677,1
N11833383,1
N11802314,1
N11803796,1
14265000031388,1
N11774642,1
N11798752,1
N11798802,1
N11826363,1
N11824831,1
N11815993,1
N11813273,1
N11836461,1
N11825895,1
N11803942,1
N11798874,1
N11776964,1
N11829205,1
N11808939,1
N11809325,1
N11856812,1
N11830033,1
N11824270,1
N11810918,1
N11772324,1
N11787708,1
N11836669,1
N11792845,1
N11775756,1
000028190,1
N11868760,1
N11811234,1
N11801108,1
N11860938,1
N11774412,1
N11860105,1
N11824752,1
N11818403,1
N11811022,1
4120827-10,1
14265000025356,1
N11819234,1
N11818676,1
N11835415,1
N11840318,1
N11813434,1
N11811166,1
N11836629,1
N11818397,1
N11815602,1
N11803873,1
N11792868,1
N11777033,1
N11799616,1
N11776629,1
N11815843,1
N11803064,1
N11819651,1
N11795366,1
N11826551,1
N11805079,1
N11848996,1
N11859278,1
N11796420,1
N11812366,1
N11826440,1
14265000018641,1
N11784629,1
N11779826,1
N11811776,1
N11795499,1
N11835202,1
N11815416,1
N11832912,1
N11815148,1
N11857797,1
2938670-40,1
N11859247,1
N11834677,1
N11802606,1
N11778852,1
N11821803,1
N11830474,1
14265000022957,1
N11820086,1
N11824128,1
N11782841,1
N11836327,1
N11833323,1
N11864136,1
14265000020977,1
N11803967,1
N11828846,1
N11801930,1
N11803397,1
424469-10,1
N11828731,1
N11817355,1
N11794810,1
14265000033616,1
N11828853,1
N11828498,1
N11859646,1
N11796490,1
N11809532,1
N11780859,1
N11855824,1
N11779077,1
N11828434,1
14265000022684,1
N11836947,1
N11856639,1
3207373-20,1
N11859151,1
N11816494,1
N11837090,1
N11778345,1
639717-20,1
N11832149,1
N11819117,1
N11834531,1
N11831653,1
N11803437,1
N11811012,1
N11785399,1
N11820179,1
N11816235,1
N11819309,1
N11866640,1
N11830225,1
N11855653,1
N11859463,1
N11836827,1
N11800078,1
N11837073,1
N11827059,1
N11855729,1
N11785412,1
N11826134,1
3530682-10,1
603256-20,1
N11830112,1
N11776270,1
N11812164,1
N11867632,1
N11771895,1
3604734-10,1
000028664,1
5895240-10,1
N11804925,1
N11826875,1
N11856476,1
N11868752,1
14265000030588,1
N11811150,1
N11824776,1
N11794953,1
N11830084,1
N11821978,1
N11822272,1
N11832559,1
N11811720,1
N11826245,1
N11834193,1
N11807996,1
N11859128,1
N11806991,1
N11859057,1
10701359-10,1
N11804358,1
N11803231,1
N11802721,1
N11837013,1
N11856962,1
N11817836,1
N11828340,1
N11782632,1
N11795396,1
N11826188,1
000027426,1
1320443-20,1
N11859413,1
N11835093,1
3466145-10,1
N11861757,1
N11823387,1
N11772036,1
2875153-20,1
611251-20,1
N11837040,1
N11827812,1
N11857752,1
3609500-10,1
N11810251,1
N11794505,1
N11819029,1
N11771995,1
N11773712,1
